Sample File,C:\Users\Marduk\Documents\SMPS_data\r20160728_SMPS.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3775 Low Flow
Gas Viscosity (kg/(m*s)),1.822e-005
Mean Free Path (m),6.642e-008
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Diameter
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
 61.5,0,0,0,0.0117809,0,0,0.0233231,0,0,20.9847,20.402,19.9675,19.2904,18.4149,17.8976,17.4806,17.2768,17.2413,18.5459,19.2744,19.3162,19.76,19.7139,19.984,19.8647,19.5324,19.1206,18.7168,18.1059,17.5636,17.4922,17.2223,17.2442,16.3593,16.1572,16.2725,15.9236,15.4279,14.8577,14.9228,14.7139,14.7686,14.2664,14.9592,15.1141,15.2387,15.1566,15.3122,15.1935,15.6279,15.9119,16.4304,16.9398,17.1289,17.294,17.2075,17.0596,16.7899,16.2533,15.8383,15.69,16.2833,16.8194,17.5398,17.0835,17.4621,17.351,17.2805,17.6027,18.2566,20.0152,20.122,20.4287,20.4619,20.8511,21.1382,20.9754,20.8978,20.3289,19.989,19.0434,18.8865,18.6382,18.5198,19.4535,19.6261,18.8949,19.0936,18.5573,17.6151,17.3658,17.476,17.2318,17.3725,15.811,14.6402,13.6808,14.2413,14.9368,14.8331,14.7608,15.5811,16.5728,17.1937,17.1522,16.8842,16.3964,15.3184,14.7572,14.1647,14.0034,13.8643,14.114,13.9378,14.3965,14.9488,15.2781,15.2393,15.4751,14.8559,14.6464,14.4544,14.551,13.8663,13.8578,13.6605,13.5176,13.2543,12.9358,13.7689,13.5484,13.3934,13.9297,14.296,13.9894,14.2011,13.9058,13.7597,10.6227,9.82001,8.2672,6.74052,6.00001,5.18696,5.01776,4.74066,4.46917,4.31249,4.6006,4.54555,4.65126,4.75102,4.7598,4.63617,4.69911,4.62047,4.72493,4.65691,4.77691,4.829,4.7255,4.74255,4.63108,4.46666,4.07719,3.84311,3.51222,3.37505,3.07725,3.05197,2.62943,1.78711,1.10158
 63.8,0,0,0,0.017275,0,0,0.023978,0,0,22.3331,21.8877,21.5668,20.6265,19.9692,18.8537,18.2345,18.7578,18.0642,19.98,20.594,21.3396,21.0439,20.8668,21.4125,21.4221,21.0328,20.5134,20.1786,19.2977,19.1806,18.3749,18.1044,18.3878,17.8334,17.1859,17.2641,16.7746,16.2937,15.921,15.8171,15.6661,15.6673,15.5873,15.6516,15.7361,16.1284,16.2026,16.5211,16.3588,16.907,16.6798,17.5187,18.4538,18.0465,18.4661,18.2211,18.0187,17.6826,17.4593,17.1063,16.4343,17.2725,18.4045,18.8844,18.3703,18.4694,18.5639,18.5106,18.8937,19.275,21.0061,21.5394,21.8547,22.0382,22.6554,22.6549,22.3867,22.376,21.5674,21.5923,20.6895,20.3016,19.7057,19.8338,20.6515,21.0859,20.3228,20.2526,19.9012,19.5908,19.0983,18.7498,18.3089,18.5322,16.8934,15.6532,14.8959,15.1551,15.5061,15.7974,15.9326,16.5899,17.5853,17.895,18.2157,18.019,17.6048,16.0417,15.5788,15.3295,14.7778,14.612,15.0322,14.8586,15.4683,15.8578,16.0123,16.2358,16.3464,15.9331,15.6107,15.4288,15.1004,15.1393,14.8039,14.6311,14.295,14.2486,13.8561,14.4028,14.5175,14.5732,14.7963,15.2677,14.9531,14.7122,15.0957,14.587,11.4917,10.7297,8.86623,7.37889,6.30538,5.59946,5.08004,4.8505,4.77917,4.42716,4.51947,4.57987,4.71709,4.63797,4.67831,4.63644,4.78964,4.92354,4.89932,4.72868,4.68996,4.78668,4.91433,4.73912,4.68232,4.50792,4.00943,3.84142,3.56166,3.41044,3.08675,3.05473,2.74238,1.8004,1.13692
 66.1,0,0,0,0.00896863,0,0,0.0132888,0,0,23.4513,23.0449,22.8834,22.1577,20.9408,20.2348,19.8515,20.0063,19.6196,20.9231,22.04,22.3106,22.7661,22.3216,22.6328,22.8047,22.4025,21.6873,21.1262,20.817,20.3638,19.908,19.1417,19.5922,18.9565,18.764,18.1583,18.214,17.7251,17.3589,17.0195,16.5125,16.4617,16.8209,16.7625,16.8059,17.5566,17.4373,17.579,17.3801,17.8581,17.9741,18.3292,19.285,19.446,19.3392,19.3244,19.6095,19.0218,18.7956,18.1998,18.0932,18.3918,19.6795,19.9514,19.6548,19.5532,19.6374,20.0335,19.9607,20.7982,22.8842,23.1786,23.6094,23.7789,23.6465,24.286,23.6756,23.8908,23.2908,22.9221,22.0966,21.7869,21.4078,21.3105,22.2935,22.8018,21.8396,21.83,21.2502,20.9406,20.0292,19.858,19.5928,19.6903,18.4736,16.6169,15.561,16.4531,16.7457,16.6477,16.7061,17.4947,18.4917,19.1065,19.4537,19.0228,18.7374,16.9151,16.4248,16.1041,15.7873,15.8186,15.8821,16.1625,16.6825,16.9725,17.2885,17.3438,17.26,16.925,16.7283,16.4057,16.0796,15.4764,15.7392,15.5359,15.508,15.0482,14.7751,15.6338,15.2201,15.2533,15.6185,15.765,15.6741,15.9861,15.7715,15.5323,12.1806,11.5206,9.7938,8.06507,6.90846,6.0671,5.40206,5.32113,4.84457,4.83546,4.81137,4.84984,4.79639,4.79552,4.98519,4.80226,4.89187,4.938,4.71015,4.83841,4.86124,4.80493,4.99114,4.64886,4.69238,4.34167,4.07642,3.80406,3.51391,3.33872,3.18853,3.0817,2.69338,1.77843,1.19596
 68.5,0,0,0,0.00783345,0,0,0.0168609,0,0,24.8383,24.3264,24.1388,23.2762,22.3863,21.4389,20.7421,21.0846,20.9794,22.5355,23.9369,23.5455,24.0735,23.5787,23.9897,24.5305,24.3714,23.0714,22.5539,21.8005,21.1805,21.1881,21.115,21.0599,20.0593,19.508,19.4989,19.4851,18.7871,18.6254,18.2993,17.9326,17.6562,17.6436,18.1221,18.3998,18.4424,18.5653,18.3307,18.6014,19.0503,19.2122,19.5832,20.6958,20.8127,20.7782,20.6039,20.7779,19.9392,20.1872,19.8716,19.1306,19.7241,20.6689,21.2497,20.8969,20.5192,20.9031,21.0953,21.2852,22.3037,24.2677,24.5228,25.1384,25.3962,25.2877,25.6257,25.7852,25.5429,25.1566,24.6429,23.667,23.3357,22.9698,22.3772,23.7499,24.1757,23.2739,23.5392,22.8599,22.4803,21.7456,21.2759,20.5887,21.0513,19.3211,17.7571,16.517,17.1757,17.7462,17.5477,17.9657,18.5857,19.9596,20.3454,20.4446,20.3354,19.5707,18.1174,17.6307,16.9102,16.7231,16.9541,16.7101,16.9102,17.4131,17.9367,18.1107,18.3832,18.3594,17.7449,17.5546,17.2266,17.2951,16.6167,16.548,16.5925,16.5443,16.0852,16.051,16.395,16.6211,16.2662,16.8635,16.9665,16.8942,16.9624,17.1875,16.6716,12.9668,12.3325,10.4266,8.44903,7.37122,6.31618,5.72239,5.31554,5.12869,4.89384,4.91337,4.76835,4.79654,4.9246,4.84269,4.82099,4.74204,4.84862,4.81388,4.62447,4.71667,4.87975,4.72904,4.66859,4.64871,4.48425,4.18683,3.73139,3.48052,3.37648,3.1242,2.92172,2.73385,1.78966,1.1541
 71.0,0,0,0,0.0100901,0,0,0.0155955,0,0,25.8152,26.375,25.7106,24.6845,23.4352,22.6641,22.0017,22.1802,22.0214,23.8165,24.7863,25.1725,25.0498,25.6765,25.7382,25.8037,25.2411,24.8761,23.9407,23.3827,22.7407,22.5089,22.1074,22.093,21.4132,20.8139,20.4783,20.5878,19.7735,19.5248,19.1561,18.9535,18.633,18.8531,18.9683,19.0237,19.3667,19.4413,19.6325,19.4649,19.897,20.4618,21.0974,21.4476,21.9841,22.1684,21.9601,21.7933,21.1766,21.2644,20.6405,20.0049,20.9085,21.9513,22.6901,22.6391,22.2143,22.0275,22.0795,22.3212,23.4372,25.4678,25.8287,26.3356,26.5255,26.7756,26.9563,27.4786,26.9444,26.5208,25.9124,24.6251,24.8256,23.9552,23.6071,25.404,25.1726,24.6344,24.6517,24.2395,23.5037,22.964,22.6786,22.265,22.8015,20.4993,18.8774,17.9594,18.3424,18.4888,18.7733,18.8559,19.8186,20.4047,21.7356,22.0921,21.3097,21.1303,19.4211,18.5504,18.0726,17.7157,17.6656,17.7486,18.2054,18.6145,18.9396,19.1839,19.2648,19.2764,18.925,18.7221,18.3776,18.2932,17.702,17.4082,17.5556,17.1233,17.2092,16.7947,17.2155,17.5151,17.2656,17.4387,17.7952,17.8691,17.7263,17.9204,17.2846,13.7255,13.1948,11.1994,9.17785,7.83245,6.49746,6.04225,5.5662,5.26718,4.9933,4.75203,4.7507,4.9052,4.91615,4.8902,4.86463,4.79017,4.83648,4.77643,4.54757,4.71651,4.78424,4.69366,4.78301,4.5703,4.31284,4.13632,3.62475,3.49359,3.29451,3.06029,2.88707,2.68085,1.72598,1.07995
 73.7,0,0,0,0.007733,0,0,0.0160078,0,0,27.306,27.389,26.6979,26.3501,24.6828,23.7523,23.2562,23.2941,23.2405,25.244,25.9918,26.5517,27.0316,26.7732,26.8715,27.3997,26.9672,26.3242,25.4151,24.6203,23.9406,23.6174,23.2049,23.4105,22.6157,21.9396,21.826,21.9387,21.0839,20.4721,20.1743,19.6615,19.9333,20.088,19.8587,20.4077,20.4312,20.5755,20.5213,20.617,21.4032,21.0751,21.9097,23.0464,23.23,23.2307,23.1177,22.9017,22.4173,22.1697,21.7044,21.2815,22.0882,23.0581,23.434,23.2261,23.0095,23.6478,23.5233,23.9468,24.8973,26.8533,27.5619,27.9255,27.9429,28.189,28.5772,28.4053,28.405,28.0008,27.1272,26.3664,25.8769,25.4944,25.3765,26.6264,26.9515,26.3587,26.2436,25.7389,25.4528,24.1159,23.7407,23.7941,23.5681,21.7428,19.9929,18.9526,19.0823,19.8109,19.905,20.0622,20.7274,21.6969,22.6291,22.6321,22.5597,22.0839,20.35,19.6296,19.5534,18.9271,18.4316,18.8037,18.6461,19.3645,19.8182,20.3755,20.7953,20.2287,20.0179,19.4679,19.1842,19.514,18.7349,18.718,18.1858,18.1239,17.9419,17.5643,17.971,18.5177,18.3033,18.4846,18.7034,18.863,18.5699,18.9615,18.4103,14.3613,14.1132,11.9701,10.0171,8.21032,7.2165,6.21217,5.6854,5.3327,5.03076,4.81497,4.88478,4.86307,4.71661,4.8793,4.78256,4.65594,4.73243,4.62785,4.58623,4.61623,4.78172,4.70096,4.59906,4.56609,4.47534,3.97986,3.58642,3.38782,3.11287,3.02048,2.83145,2.59474,1.69516,1.15415
 76.4,0,0,0.00158717,0.00734085,0,0,0.0153157,0,0,28.5423,28.2496,27.8821,27.2446,26.275,25.1787,24.4953,24.6597,24.6138,26.3943,27.2453,27.8962,27.943,28.1121,28.4158,28.4371,28.2457,27.7626,26.4602,25.9605,25.4702,24.5398,24.8981,24.8522,23.9669,23.3264,22.9514,22.6143,22.2171,22.1008,21.2779,20.9687,21.1561,20.7567,21.5761,21.3792,21.4855,21.7497,21.6352,21.928,22.3511,22.4563,22.9778,24.1117,24.3287,24.4956,24.2784,24.0327,23.8311,23.971,23.3027,22.742,23.0833,24.3102,24.8285,24.6262,24.384,24.6563,25.0389,25.0565,25.7675,28.3384,28.7538,29.1271,29.2296,29.7467,30.2806,29.9983,29.7983,29.3185,28.9782,28.1275,27.8838,27.0266,26.907,28.0632,28.2185,27.7331,27.0166,27.1519,26.2094,25.4654,25.4521,24.3329,24.59,23.1196,21.1539,19.6598,20.2829,20.7539,20.6207,20.5466,21.8125,22.9321,23.708,23.7955,23.5394,22.8406,21.1287,20.3254,20.0735,19.5496,19.6774,19.9665,19.8779,20.2721,20.9854,21.3379,21.4845,21.4344,21.1552,20.2246,20.0448,20.183,19.3601,19.2662,18.8883,19.1109,18.397,18.45,19.0757,19.2152,18.8135,19.186,19.6282,19.6054,20.0471,19.7717,19.5173,15.2148,15.1877,12.721,10.64,8.66038,7.45175,6.63485,5.91901,5.63049,5.04713,4.84627,4.8154,4.79456,4.75509,4.66863,4.67426,4.58172,4.65085,4.62863,4.66723,4.54756,4.6399,4.47117,4.48109,4.47928,4.39326,4.02861,3.68778,3.25278,3.13837,2.96779,2.78487,2.41035,1.68269,1.06886
 79.1,0.00162897,0,0,0.00549759,0,0,0.0114028,0,0,29.3174,29.7622,29.1457,28.5023,27.4745,26.3211,25.5787,25.519,25.5457,27.4372,28.3774,28.8768,29.4746,29.33,29.3866,29.7764,29.368,28.6557,28.1136,27.049,26.623,25.9508,25.8574,25.8295,25.215,24.088,24.1162,24.1213,23.4222,22.8824,22.6191,22.2351,22.0627,21.3804,22.2923,22.1052,22.6136,22.5203,22.6791,22.6977,23.1638,23.5362,24.1619,25.333,25.496,25.6337,25.4951,25.3267,25.2162,24.9158,24.3769,23.541,23.83,25.6692,25.9336,25.7046,25.5128,25.6005,25.9121,26.5501,27.3193,29.5584,29.8632,30.3628,30.673,31.3387,31.4818,31.5829,31.4905,30.7091,30.084,29.511,28.9387,28.097,27.8329,29.1729,29.4764,28.3904,28.6246,28.4428,27.3217,26.8198,26.3435,25.8719,25.9871,24.1425,21.8513,20.8523,21.1516,21.2722,21.3052,21.5997,22.5873,23.7747,24.8063,24.5913,24.4617,23.6501,21.9952,21.1702,20.892,20.5365,20.8324,20.593,20.7684,21.0686,21.7647,21.7811,22.4637,22.4134,21.7752,21.4545,20.937,20.7479,20.5484,20.2692,20.1003,19.5539,19.4061,19.3649,19.9154,19.9035,20.0609,20.1846,20.3396,20.0769,20.6694,20.3162,20.0056,15.9546,15.7323,13.5584,11.3207,9.08065,7.85234,6.75733,6.01644,5.60014,5.12731,4.81134,4.70901,4.59734,4.50452,4.63849,4.38423,4.50083,4.40702,4.31623,4.38509,4.4121,4.52394,4.21695,4.30289,4.26726,4.09216,3.69359,3.52814,3.19324,3.03757,2.80375,2.72095,2.35583,1.56974,1.12173
 82.0,0,0,0,0.0117041,0,0,0.00501603,0,0,30.6237,30.7533,30.2703,29.3592,28.1478,27.4648,26.5266,27.1521,26.6861,28.2033,29.4219,30.2806,30.1596,30.8468,30.9545,31.2179,31.0057,29.9028,29.1905,28.7213,27.6318,27.4243,26.6693,26.5935,26.2635,25.1143,25.2571,25.0402,24.2507,23.3896,23.4476,22.7816,22.8739,22.6758,22.9874,23.3042,23.3921,23.7261,23.3338,23.895,24.3123,24.7703,25.1091,26.1746,26.5571,26.8302,26.5623,26.8721,25.9613,25.9896,25.2713,24.6445,25.0751,26.5698,26.9558,26.9675,26.331,26.8599,26.8718,27.1243,28.098,30.5342,30.9819,31.6531,32.0782,31.7617,33.1159,33.328,32.7264,32.2419,32.0913,30.5066,30.4721,29.5753,29.5286,30.265,30.7782,30.2032,29.6787,28.7213,28.6051,27.9387,27.6675,26.9834,26.966,24.5849,22.7467,21.4772,22.134,22.2497,22.3432,22.4454,23.6303,24.8111,25.8694,25.6427,25.5424,24.963,23.1684,22.4,21.7137,21.5762,21.4664,21.5163,21.0132,21.9877,23.0215,22.9767,22.9484,22.8053,22.5515,22.1802,21.6455,21.9143,21.0795,20.9862,20.8368,20.304,20.239,19.9333,20.4222,20.6559,20.6661,21.0357,20.5621,21.3263,21.312,21.2366,21.0886,16.6912,16.9062,14.2107,11.6612,9.79535,8.17473,6.87556,6.1956,5.57599,5.27317,4.68192,4.75605,4.64089,4.38197,4.45642,4.29148,4.31681,4.08208,4.30857,4.25933,4.26784,4.17467,4.35875,4.08151,4.11476,3.98308,3.70011,3.25642,2.9381,2.8238,2.76287,2.65318,2.21702,1.46725,0.993336
 85.1,0,0,0,0.00858174,0,0,0.00514905,0,0,31.4971,31.4571,30.5499,30.3982,28.9555,28.4299,27.9167,27.4167,27.7892,29.2544,30.3932,31.2767,31.5027,31.7337,31.5077,32.1528,32.1264,31.4544,29.9585,29.4373,28.7374,28.5303,27.8455,27.8819,27.1853,26.1924,25.8164,26.1576,25.6288,24.3284,24.3937,23.7426,23.5173,23.4968,23.881,24.3205,24.7717,24.0977,23.9803,24.6049,25.1576,25.5204,26.1835,27.2544,27.6942,27.5549,27.7157,27.5319,26.7632,26.8268,26.433,25.7991,26.0121,27.5931,27.6788,27.6713,27.1779,27.7726,27.9921,28.514,29.1192,32.0518,32.3955,32.5993,33.1456,33.1771,33.7076,33.6351,33.4414,33.4114,33.0364,31.7689,31.6157,30.3708,30.3446,31.533,31.7244,31.3531,31.1348,30.3277,30.4192,28.7983,28.385,27.5557,27.823,25.588,24.2164,22.0357,22.689,22.7535,23.1118,23.2333,24.8879,25.4014,26.4192,26.3953,26.5603,25.8532,23.8297,23.3279,22.2203,22.1853,22.4071,22.2917,22.0859,22.7728,23.0998,23.3978,23.8224,23.7342,23.2532,22.6203,22.6519,22.3194,21.5127,22.069,21.7108,21.2783,20.7106,20.7585,21.4428,21.3774,21.0989,21.5788,21.5315,22.0441,21.9946,21.5086,21.9171,17.4396,17.6253,14.761,12.1287,10.2081,8.43081,7.21497,6.31288,5.53018,5.14638,4.95493,4.68668,4.41147,4.42264,4.37248,4.22807,4.1014,3.99659,3.94123,4.04544,4.02301,4.03516,4.02082,4.01072,3.8133,3.64464,3.27749,3.18228,2.94831,2.6264,2.61677,2.48584,2.20366,1.40273,0.959373
 88.2,0,0,0,0.000338992,0,0,0.00177045,0,0,32.0639,32.2596,32.0399,31.3146,30.5716,28.7464,28.6535,28.3722,28.5736,30.1064,31.4176,32.19,32.6542,32.6181,32.6922,33.9101,32.933,32.1806,31.6638,30.7023,30.2543,29.7806,29.0529,29.2072,28.2592,27.3827,26.8812,26.8711,26.3414,25.1917,25.1146,24.6552,24.8926,23.8718,25.0259,25.5161,25.3846,25.0712,25.2698,25.7046,26.4595,26.469,26.6506,28.1447,28.7903,29.1794,28.7036,28.4203,28.2161,27.6592,27.4595,26.6721,27.1686,28.5674,28.8299,28.5189,28.3635,28.5092,28.5952,29.3975,30.553,32.6504,32.7241,33.2336,33.9281,34.1854,35.1656,34.9234,35.0867,34.5156,33.9849,33.2623,32.2603,31.6471,31.4525,32.5276,33.0949,32.2455,31.9443,31.073,30.6143,29.713,29.4384,28.9016,29.0269,26.6587,24.6181,23.1349,23.287,23.5669,23.7535,23.9995,24.7304,26.1551,27.2606,27.5735,27.0513,26.2648,24.6596,24.14,23.5252,22.9749,23.1092,22.8539,22.7508,23.3587,23.8611,24.1925,24.309,24.7832,24.0574,23.3206,23.245,23.3173,22.5001,22.3036,22.3013,21.9761,21.3774,21.3932,21.8585,22.0806,21.867,22.6506,22.5514,22.6356,22.7206,22.4641,22.0351,18.0612,17.9857,15.9404,13.1513,10.7899,8.86014,7.6039,6.32287,5.97994,5.17706,4.77735,4.4896,4.2864,4.22792,4.30249,4.09839,3.89635,3.9624,3.78753,3.79159,3.79942,3.75447,3.76067,3.76052,3.72008,3.60664,3.1752,2.94813,2.74672,2.48359,2.4061,2.24088,2.01328,1.28592,0.903731
 91.4,0,0,0,0.00874011,0,0,0.0076183,0,0,32.6522,32.5397,32.9657,32.2644,30.9586,29.7106,29.2426,29.7225,29.111,30.7092,32.6304,33.1008,33.9448,33.2865,33.837,34.076,34.1973,33.6779,32.216,31.2182,30.8613,30.1927,30.2128,29.8431,28.511,28.2868,27.8154,27.6475,26.8317,26.3823,26.051,25.3717,25.3659,25.0326,25.1641,25.5697,25.9416,25.8591,26.4067,25.8465,26.6015,27.3736,27.4215,29.008,28.9925,29.609,29.2901,29.1592,28.8189,28.5489,28.1172,27.1145,27.6155,29.0933,29.638,28.9218,29.3914,29.4356,30.3016,30.1513,31.5188,33.488,33.8755,34.4108,34.8897,35.3482,35.5537,35.9672,35.9497,35.4919,35.2576,34.1032,33.1526,32.5712,32.4777,33.1981,34.0771,33.1946,33.3534,32.4255,31.9579,30.9751,30.4655,29.7551,29.8814,27.1534,25.6287,23.8604,24.1018,24.7813,24.2471,24.5533,25.2802,26.4419,27.8774,28.5394,27.7085,27.2376,25.2206,24.6967,23.6991,23.5721,23.4843,23.8208,23.3324,23.6356,24.6152,24.8487,25.4606,24.9342,24.3135,24.1406,24.0471,23.5726,22.9702,22.5939,22.6056,22.6882,21.9129,21.551,22.3428,22.3114,22.67,22.8643,22.6315,22.8784,23.1831,23.2398,22.7877,18.4227,18.7785,16.709,13.4645,10.9273,8.9678,7.57888,6.62487,5.90846,5.15451,4.71279,4.35205,4.20858,4.04167,3.88101,3.82688,3.70166,3.65641,3.52674,3.57849,3.55332,3.61639,3.4519,3.43458,3.3818,3.27766,2.96231,2.70639,2.62169,2.25704,2.221,2.05935,1.75655,1.21741,0.800676
 94.7,0,0,0,0.00750012,0,0,0.0108914,0,0,33.2503,32.9635,33.4255,32.7686,31.543,30.6603,29.9922,30.0933,29.7346,32.1227,33.0141,33.8715,34.5516,34.314,35.2718,35.3451,34.9217,33.9563,33.2526,32.5585,31.8599,30.869,30.28,30.5753,29.3909,28.6915,28.9317,27.9662,27.9484,26.9734,26.5262,26.0927,26.0868,25.8044,25.7511,26.5459,26.3127,26.8803,27.1688,26.7803,27.6032,28.1967,28.294,29.936,29.9922,30.3721,30.2183,29.9639,29.4422,29.4831,29.2512,28.0481,28.0612,30.1407,30.35,30.0464,30.1497,30.2247,30.6494,30.7205,32.0314,33.9698,34.8755,35.7469,36.4625,37.0013,36.5659,36.7604,37.1032,36.3604,35.5427,35.3553,34.6404,33.6174,33.6329,34.7306,34.6043,33.5371,33.7155,33.1315,32.3184,31.6447,31.3441,30.534,30.3258,28.243,25.9484,24.2585,24.8059,24.9218,25.0744,25.0809,25.799,27.4679,27.9995,28.465,28.3003,28.3379,25.9343,25.5276,24.4768,24.0981,23.7956,24.2825,24.1058,24.4785,25.4358,25.6698,26.1816,25.6637,25.0974,24.8148,24.9109,24.1142,23.2155,23.2564,22.9522,22.9642,22.5417,22.0849,22.9068,23.2136,22.9426,23.4679,23.5452,23.6846,23.4762,23.6781,23.5482,19.1334,19.4783,17.1069,13.9481,11.3678,9.11994,7.53753,6.62729,5.65605,4.98381,4.80226,4.30148,3.96731,3.92154,3.77035,3.64678,3.40652,3.48902,3.21431,3.24314,3.18294,3.34167,3.26579,3.18082,3.14064,2.99463,2.79134,2.4701,2.26054,2.15967,2.0033,1.80671,1.65472,1.16086,0.801857
 98.2,0,0,0,0.00580283,0,0,0.00386855,0,0,33.4508,33.7982,34.2073,34.0359,32.4375,30.9908,30.4531,30.8252,30.588,32.4363,34.0818,34.5096,35.0937,35.0591,35.7563,36.3789,35.5745,35.0403,33.6134,32.9012,32.2661,31.3188,31.2847,31.2299,30.7649,29.7726,29.7688,29.1881,28.2139,27.526,27.1897,26.9076,26.5627,26.5384,26.6902,27.2537,27.2808,27.4772,27.2722,27.4909,28.1399,28.6257,29.2891,31.0101,30.8352,30.6913,30.9408,30.5589,30.3832,29.8442,29.7881,28.7214,29.4238,29.9658,30.648,30.8817,30.195,30.7817,31.1407,31.4602,32.1248,34.8767,35.5816,36.3072,36.5204,37.042,37.6055,38.4153,37.4403,36.7368,36.9706,36.3734,35.2606,34.6441,33.8787,34.5093,35.1539,34.6459,34.4752,33.851,33.3216,31.8583,32.2282,31.1477,30.5902,29.1158,26.6326,25.2155,25.3589,25.6684,25.4254,25.3345,26.1746,28.1618,28.9842,29.0023,28.5397,28.2484,26.6697,25.5252,24.9227,24.7851,24.6929,24.5111,24.4712,24.6526,25.4985,26.0653,26.2959,26.2047,25.6883,25.1869,24.8114,24.8655,23.8458,23.8791,23.2987,23.6007,23.0386,22.7741,23.412,23.3798,23.2739,23.906,23.9296,24.1763,24.0221,23.8195,23.4852,19.5769,19.9613,17.4492,14.2722,11.5063,9.61425,7.97535,6.79908,5.85973,5.00358,4.32542,4.315,3.8161,3.6891,3.50031,3.40701,3.20283,3.18548,3.02724,3.16109,3.00604,2.948,3.02911,2.85633,2.8983,2.71351,2.47094,2.30229,2.09083,1.91463,1.84209,1.79089,1.53684,1.04579,0.775087
101.8,0,0,0,0.0059863,0,0,0.00399086,0,0,33.2976,33.9628,34.594,34.191,32.6758,31.5876,30.8929,31.3544,30.4987,33.2033,34.1786,35.1292,35.0827,36.074,36.1329,36.7089,35.9385,35.8184,34.9391,33.7632,33.196,32.5619,32.0251,31.7957,30.5597,29.9882,29.7896,29.9365,28.9156,28.5909,27.652,27.6053,27.1743,27.1276,26.941,27.5705,27.7967,27.8167,27.6544,27.9946,28.6533,28.7183,29.5966,30.9095,31.4853,31.763,31.5865,31.3838,30.697,30.729,29.9532,29.2045,29.7799,30.6609,31.567,30.9403,31.1517,31.2045,31.5592,31.8274,33.1246,35.2403,35.9262,36.9277,37.7233,37.4833,38.49,38.6988,38.1541,37.7735,37.1739,36.313,35.8601,34.4632,34.9008,36.1177,35.8842,35.2883,35.0611,34.2499,33.3479,32.8637,32.3049,31.9648,31.9341,29.5729,26.9104,25.3385,25.6497,25.6031,25.5458,25.5683,26.9348,27.8105,29.0345,29.106,29.0544,28.5388,26.7942,26.2076,25.3902,25.0543,24.638,24.9064,24.3925,24.9546,26.0148,25.8514,26.5859,26.0862,26.1009,25.5276,25.0284,25.2371,24.6451,24.0903,24.0151,23.6355,23.4635,23.0919,23.4525,23.7661,23.8272,24.0355,24.3365,24.2952,24.7959,24.4083,24.0922,19.6465,20.5693,17.7566,14.5908,11.8877,9.82306,8.07445,6.61123,5.93377,4.97837,4.46482,3.91772,3.82068,3.38971,3.16695,3.1057,2.85859,2.94518,2.82536,2.86386,2.7388,2.71783,2.63823,2.69167,2.47533,2.43915,2.17562,2.01511,1.76485,1.64489,1.65442,1.54161,1.41394,1.01155,0.681454
